step,n_found,recall
78,44,0.3283582089552239
79,45,0.3358208955223881
80,46,0.34328358208955223
81,46,0.34328358208955223
82,46,0.34328358208955223
83,47,0.35074626865671643
84,47,0.35074626865671643
85,47,0.35074626865671643
86,47,0.35074626865671643
87,47,0.35074626865671643
88,47,0.35074626865671643
89,47,0.35074626865671643
90,47,0.35074626865671643
91,47,0.35074626865671643
92,48,0.3582089552238806
93,49,0.3656716417910448
94,49,0.3656716417910448
95,50,0.373134328358209
96,50,0.373134328358209
97,51,0.3805970149253731
98,52,0.3880597014925373
99,53,0.39552238805970147
100,54,0.40298507462686567
101,54,0.40298507462686567
102,54,0.40298507462686567
103,55,0.41044776119402987
104,55,0.41044776119402987
105,55,0.41044776119402987
106,56,0.417910447761194
107,56,0.417910447761194
108,56,0.417910447761194
109,56,0.417910447761194
110,57,0.4253731343283582
111,57,0.4253731343283582
112,57,0.4253731343283582
113,57,0.4253731343283582
114,58,0.43283582089552236
115,58,0.43283582089552236
116,58,0.43283582089552236
117,58,0.43283582089552236
118,58,0.43283582089552236
119,59,0.44029850746268656
120,60,0.44776119402985076
121,60,0.44776119402985076
122,61,0.4552238805970149
123,62,0.4626865671641791
124,63,0.4701492537313433
125,64,0.47761194029850745
126,65,0.48507462686567165
127,65,0.48507462686567165
128,66,0.4925373134328358
129,67,0.5
130,68,0.5074626865671642
131,68,0.5074626865671642
132,68,0.5074626865671642
133,68,0.5074626865671642
134,68,0.5074626865671642
135,69,0.5149253731343284
136,70,0.5223880597014925
137,71,0.5298507462686567
138,71,0.5298507462686567
139,71,0.5298507462686567
140,71,0.5298507462686567
141,72,0.5373134328358209
142,73,0.5447761194029851
143,73,0.5447761194029851
144,74,0.5522388059701493
145,74,0.5522388059701493
146,75,0.5597014925373134
147,76,0.5671641791044776
148,76,0.5671641791044776
149,77,0.5746268656716418
150,77,0.5746268656716418
151,77,0.5746268656716418
152,78,0.582089552238806
153,79,0.5895522388059702
154,80,0.5970149253731343
155,81,0.6044776119402985
156,82,0.6119402985074627
157,82,0.6119402985074627
158,82,0.6119402985074627
159,82,0.6119402985074627
160,82,0.6119402985074627
161,83,0.6194029850746269
162,83,0.6194029850746269
163,83,0.6194029850746269
164,84,0.6268656716417911
165,84,0.6268656716417911
166,84,0.6268656716417911
167,84,0.6268656716417911
168,84,0.6268656716417911
169,84,0.6268656716417911
170,84,0.6268656716417911
171,84,0.6268656716417911
172,84,0.6268656716417911
173,84,0.6268656716417911
174,84,0.6268656716417911
175,84,0.6268656716417911
176,84,0.6268656716417911
177,84,0.6268656716417911
178,84,0.6268656716417911
179,84,0.6268656716417911
180,84,0.6268656716417911
181,84,0.6268656716417911
182,84,0.6268656716417911
183,85,0.6343283582089553
184,86,0.6417910447761194
185,86,0.6417910447761194
186,86,0.6417910447761194
187,86,0.6417910447761194
188,86,0.6417910447761194
189,86,0.6417910447761194
190,87,0.6492537313432836
191,87,0.6492537313432836
192,87,0.6492537313432836
193,87,0.6492537313432836
194,87,0.6492537313432836
195,87,0.6492537313432836
196,88,0.6567164179104478
197,88,0.6567164179104478
198,88,0.6567164179104478
199,88,0.6567164179104478
200,88,0.6567164179104478
201,88,0.6567164179104478
202,88,0.6567164179104478
203,88,0.6567164179104478
204,88,0.6567164179104478
205,88,0.6567164179104478
206,88,0.6567164179104478
207,88,0.6567164179104478
208,88,0.6567164179104478
209,88,0.6567164179104478
210,89,0.664179104477612
211,89,0.664179104477612
212,90,0.6716417910447762
213,90,0.6716417910447762
214,90,0.6716417910447762
215,90,0.6716417910447762
216,90,0.6716417910447762
217,90,0.6716417910447762
218,90,0.6716417910447762
219,91,0.6791044776119403
220,91,0.6791044776119403
221,92,0.6865671641791045
222,92,0.6865671641791045
223,93,0.6940298507462687
224,93,0.6940298507462687
225,93,0.6940298507462687
226,93,0.6940298507462687
227,93,0.6940298507462687
228,94,0.7014925373134329
229,94,0.7014925373134329
230,94,0.7014925373134329
231,95,0.7089552238805971
232,96,0.7164179104477612
233,96,0.7164179104477612
234,96,0.7164179104477612
235,96,0.7164179104477612
236,97,0.7238805970149254
237,97,0.7238805970149254
238,97,0.7238805970149254
239,98,0.7313432835820896
240,98,0.7313432835820896
241,98,0.7313432835820896
242,98,0.7313432835820896
243,98,0.7313432835820896
244,98,0.7313432835820896
245,98,0.7313432835820896
246,99,0.7388059701492538
247,99,0.7388059701492538
248,99,0.7388059701492538
249,99,0.7388059701492538
250,99,0.7388059701492538
251,100,0.746268656716418
252,100,0.746268656716418
253,100,0.746268656716418
254,100,0.746268656716418
255,100,0.746268656716418
256,100,0.746268656716418
257,100,0.746268656716418
258,100,0.746268656716418
259,101,0.753731343283582
260,101,0.753731343283582
261,101,0.753731343283582
262,101,0.753731343283582
263,101,0.753731343283582
264,101,0.753731343283582
265,101,0.753731343283582
266,101,0.753731343283582
267,101,0.753731343283582
268,101,0.753731343283582
269,101,0.753731343283582
270,101,0.753731343283582
271,101,0.753731343283582
272,101,0.753731343283582
273,101,0.753731343283582
274,101,0.753731343283582
275,102,0.7611940298507462
276,102,0.7611940298507462
277,102,0.7611940298507462
278,102,0.7611940298507462
279,102,0.7611940298507462
280,102,0.7611940298507462
281,102,0.7611940298507462
282,102,0.7611940298507462
283,102,0.7611940298507462
284,102,0.7611940298507462
285,102,0.7611940298507462
286,102,0.7611940298507462
287,102,0.7611940298507462
288,102,0.7611940298507462
289,102,0.7611940298507462
290,102,0.7611940298507462
291,102,0.7611940298507462
292,102,0.7611940298507462
293,102,0.7611940298507462
294,102,0.7611940298507462
295,102,0.7611940298507462
296,103,0.7686567164179104
297,103,0.7686567164179104
298,103,0.7686567164179104
299,103,0.7686567164179104
300,103,0.7686567164179104
301,103,0.7686567164179104
302,103,0.7686567164179104
303,103,0.7686567164179104
304,103,0.7686567164179104
305,103,0.7686567164179104
306,103,0.7686567164179104
307,103,0.7686567164179104
308,103,0.7686567164179104
309,103,0.7686567164179104
310,103,0.7686567164179104
311,103,0.7686567164179104
312,103,0.7686567164179104
313,103,0.7686567164179104
314,103,0.7686567164179104
315,103,0.7686567164179104
316,103,0.7686567164179104
317,103,0.7686567164179104
318,103,0.7686567164179104
319,104,0.7761194029850746
320,104,0.7761194029850746
321,104,0.7761194029850746
322,104,0.7761194029850746
323,104,0.7761194029850746
324,104,0.7761194029850746
325,104,0.7761194029850746
326,104,0.7761194029850746
327,104,0.7761194029850746
328,105,0.7835820895522388
329,105,0.7835820895522388
330,105,0.7835820895522388
331,105,0.7835820895522388
332,105,0.7835820895522388
333,105,0.7835820895522388
334,105,0.7835820895522388
335,105,0.7835820895522388
336,105,0.7835820895522388
337,105,0.7835820895522388
338,105,0.7835820895522388
339,105,0.7835820895522388
340,105,0.7835820895522388
341,105,0.7835820895522388
342,105,0.7835820895522388
343,105,0.7835820895522388
344,105,0.7835820895522388
345,105,0.7835820895522388
346,105,0.7835820895522388
347,105,0.7835820895522388
348,105,0.7835820895522388
349,106,0.7910447761194029
350,106,0.7910447761194029
351,106,0.7910447761194029
352,106,0.7910447761194029
353,106,0.7910447761194029
354,106,0.7910447761194029
355,106,0.7910447761194029
356,106,0.7910447761194029
357,106,0.7910447761194029
358,106,0.7910447761194029
359,107,0.7985074626865671
360,107,0.7985074626865671
361,107,0.7985074626865671
362,107,0.7985074626865671
363,107,0.7985074626865671
364,107,0.7985074626865671
365,107,0.7985074626865671
366,107,0.7985074626865671
367,107,0.7985074626865671
368,107,0.7985074626865671
369,107,0.7985074626865671
370,107,0.7985074626865671
371,108,0.8059701492537313
372,108,0.8059701492537313
373,108,0.8059701492537313
374,108,0.8059701492537313
375,108,0.8059701492537313
376,108,0.8059701492537313
377,109,0.8134328358208955
378,109,0.8134328358208955
379,109,0.8134328358208955
380,109,0.8134328358208955
381,109,0.8134328358208955
382,109,0.8134328358208955
383,109,0.8134328358208955
384,109,0.8134328358208955
385,109,0.8134328358208955
386,109,0.8134328358208955
387,109,0.8134328358208955
388,109,0.8134328358208955
389,109,0.8134328358208955
390,109,0.8134328358208955
391,110,0.8208955223880597
392,110,0.8208955223880597
393,110,0.8208955223880597
394,110,0.8208955223880597
395,110,0.8208955223880597
396,110,0.8208955223880597
397,110,0.8208955223880597
398,111,0.8283582089552238
399,111,0.8283582089552238
400,112,0.835820895522388
401,112,0.835820895522388
402,112,0.835820895522388
403,112,0.835820895522388
404,112,0.835820895522388
405,113,0.8432835820895522
406,113,0.8432835820895522
407,113,0.8432835820895522
408,113,0.8432835820895522
409,113,0.8432835820895522
410,113,0.8432835820895522
411,113,0.8432835820895522
412,113,0.8432835820895522
413,113,0.8432835820895522
414,113,0.8432835820895522
415,113,0.8432835820895522
416,113,0.8432835820895522
417,113,0.8432835820895522
418,113,0.8432835820895522
419,113,0.8432835820895522
420,113,0.8432835820895522
421,114,0.8507462686567164
422,114,0.8507462686567164
423,114,0.8507462686567164
424,114,0.8507462686567164
425,114,0.8507462686567164
426,114,0.8507462686567164
427,114,0.8507462686567164
428,114,0.8507462686567164
429,114,0.8507462686567164
430,114,0.8507462686567164
431,114,0.8507462686567164
432,114,0.8507462686567164
433,114,0.8507462686567164
434,114,0.8507462686567164
435,114,0.8507462686567164
436,114,0.8507462686567164
437,114,0.8507462686567164
438,114,0.8507462686567164
439,114,0.8507462686567164
440,114,0.8507462686567164
441,114,0.8507462686567164
442,114,0.8507462686567164
443,114,0.8507462686567164
444,114,0.8507462686567164
445,114,0.8507462686567164
446,114,0.8507462686567164
447,114,0.8507462686567164
448,114,0.8507462686567164
449,114,0.8507462686567164
450,114,0.8507462686567164
451,114,0.8507462686567164
452,114,0.8507462686567164
453,114,0.8507462686567164
454,114,0.8507462686567164
455,114,0.8507462686567164
456,114,0.8507462686567164
457,115,0.8582089552238806
458,115,0.8582089552238806
459,115,0.8582089552238806
460,115,0.8582089552238806
461,115,0.8582089552238806
462,115,0.8582089552238806
463,115,0.8582089552238806
464,115,0.8582089552238806
465,115,0.8582089552238806
466,115,0.8582089552238806
467,115,0.8582089552238806
468,115,0.8582089552238806
469,115,0.8582089552238806
470,115,0.8582089552238806
471,115,0.8582089552238806
472,115,0.8582089552238806
473,115,0.8582089552238806
474,115,0.8582089552238806
475,115,0.8582089552238806
476,115,0.8582089552238806
477,115,0.8582089552238806
478,115,0.8582089552238806
479,115,0.8582089552238806
480,115,0.8582089552238806
481,115,0.8582089552238806
482,115,0.8582089552238806
483,115,0.8582089552238806
484,115,0.8582089552238806
485,115,0.8582089552238806
486,115,0.8582089552238806
487,115,0.8582089552238806
488,115,0.8582089552238806
489,115,0.8582089552238806
490,115,0.8582089552238806
491,116,0.8656716417910447
492,116,0.8656716417910447
493,116,0.8656716417910447
494,116,0.8656716417910447
495,116,0.8656716417910447
496,116,0.8656716417910447
497,116,0.8656716417910447
498,116,0.8656716417910447
499,116,0.8656716417910447
500,116,0.8656716417910447
501,116,0.8656716417910447
502,116,0.8656716417910447
503,116,0.8656716417910447
504,116,0.8656716417910447
505,116,0.8656716417910447
506,116,0.8656716417910447
507,116,0.8656716417910447
508,116,0.8656716417910447
509,116,0.8656716417910447
510,116,0.8656716417910447
511,116,0.8656716417910447
512,116,0.8656716417910447
513,116,0.8656716417910447
514,116,0.8656716417910447
515,116,0.8656716417910447
516,116,0.8656716417910447
517,116,0.8656716417910447
518,116,0.8656716417910447
519,116,0.8656716417910447
520,116,0.8656716417910447
521,116,0.8656716417910447
522,116,0.8656716417910447
523,116,0.8656716417910447
524,116,0.8656716417910447
525,116,0.8656716417910447
526,116,0.8656716417910447
527,116,0.8656716417910447
528,117,0.8731343283582089
529,117,0.8731343283582089
530,117,0.8731343283582089
531,117,0.8731343283582089
532,117,0.8731343283582089
533,117,0.8731343283582089
534,117,0.8731343283582089
535,117,0.8731343283582089
536,117,0.8731343283582089
537,117,0.8731343283582089
538,117,0.8731343283582089
539,117,0.8731343283582089
540,117,0.8731343283582089
541,117,0.8731343283582089
542,117,0.8731343283582089
543,118,0.8805970149253731
544,118,0.8805970149253731
545,118,0.8805970149253731
546,118,0.8805970149253731
547,118,0.8805970149253731
548,118,0.8805970149253731
549,118,0.8805970149253731
550,118,0.8805970149253731
551,118,0.8805970149253731
552,118,0.8805970149253731
553,118,0.8805970149253731
554,118,0.8805970149253731
555,118,0.8805970149253731
556,118,0.8805970149253731
557,118,0.8805970149253731
558,118,0.8805970149253731
559,118,0.8805970149253731
560,118,0.8805970149253731
561,118,0.8805970149253731
562,118,0.8805970149253731
563,118,0.8805970149253731
564,118,0.8805970149253731
565,118,0.8805970149253731
566,118,0.8805970149253731
567,118,0.8805970149253731
568,118,0.8805970149253731
569,118,0.8805970149253731
570,118,0.8805970149253731
571,118,0.8805970149253731
572,118,0.8805970149253731
573,118,0.8805970149253731
574,118,0.8805970149253731
575,118,0.8805970149253731
576,118,0.8805970149253731
577,118,0.8805970149253731
578,118,0.8805970149253731
579,118,0.8805970149253731
580,118,0.8805970149253731
581,118,0.8805970149253731
582,118,0.8805970149253731
583,118,0.8805970149253731
584,118,0.8805970149253731
585,118,0.8805970149253731
586,118,0.8805970149253731
587,118,0.8805970149253731
588,118,0.8805970149253731
589,118,0.8805970149253731
590,118,0.8805970149253731
591,118,0.8805970149253731
592,118,0.8805970149253731
593,118,0.8805970149253731
594,118,0.8805970149253731
595,118,0.8805970149253731
596,118,0.8805970149253731
597,118,0.8805970149253731
598,118,0.8805970149253731
599,118,0.8805970149253731
600,118,0.8805970149253731
601,118,0.8805970149253731
602,118,0.8805970149253731
603,118,0.8805970149253731
604,118,0.8805970149253731
605,118,0.8805970149253731
606,118,0.8805970149253731
607,118,0.8805970149253731
608,118,0.8805970149253731
609,118,0.8805970149253731
610,118,0.8805970149253731
611,118,0.8805970149253731
612,118,0.8805970149253731
613,118,0.8805970149253731
614,118,0.8805970149253731
615,118,0.8805970149253731
616,119,0.8880597014925373
617,119,0.8880597014925373
618,119,0.8880597014925373
619,119,0.8880597014925373
620,119,0.8880597014925373
621,119,0.8880597014925373
622,119,0.8880597014925373
623,119,0.8880597014925373
624,119,0.8880597014925373
625,119,0.8880597014925373
626,119,0.8880597014925373
627,119,0.8880597014925373
628,119,0.8880597014925373
629,119,0.8880597014925373
630,119,0.8880597014925373
631,119,0.8880597014925373
632,119,0.8880597014925373
633,119,0.8880597014925373
634,119,0.8880597014925373
635,119,0.8880597014925373
636,119,0.8880597014925373
637,119,0.8880597014925373
638,119,0.8880597014925373
639,119,0.8880597014925373
640,119,0.8880597014925373
641,119,0.8880597014925373
642,119,0.8880597014925373
643,119,0.8880597014925373
644,119,0.8880597014925373
645,119,0.8880597014925373
646,119,0.8880597014925373
647,119,0.8880597014925373
648,119,0.8880597014925373
649,119,0.8880597014925373
650,119,0.8880597014925373
651,119,0.8880597014925373
652,119,0.8880597014925373
653,119,0.8880597014925373
654,119,0.8880597014925373
655,119,0.8880597014925373
656,119,0.8880597014925373
657,119,0.8880597014925373
658,119,0.8880597014925373
659,119,0.8880597014925373
660,119,0.8880597014925373
661,119,0.8880597014925373
662,119,0.8880597014925373
663,119,0.8880597014925373
664,119,0.8880597014925373
665,119,0.8880597014925373
666,119,0.8880597014925373
667,119,0.8880597014925373
668,119,0.8880597014925373
669,119,0.8880597014925373
670,119,0.8880597014925373
671,119,0.8880597014925373
672,119,0.8880597014925373
673,119,0.8880597014925373
674,119,0.8880597014925373
675,119,0.8880597014925373
676,119,0.8880597014925373
677,119,0.8880597014925373
678,119,0.8880597014925373
679,119,0.8880597014925373
680,119,0.8880597014925373
681,119,0.8880597014925373
682,119,0.8880597014925373
683,119,0.8880597014925373
684,119,0.8880597014925373
685,119,0.8880597014925373
686,119,0.8880597014925373
687,119,0.8880597014925373
688,119,0.8880597014925373
689,119,0.8880597014925373
690,119,0.8880597014925373
691,119,0.8880597014925373
692,119,0.8880597014925373
693,119,0.8880597014925373
694,119,0.8880597014925373
695,119,0.8880597014925373
696,119,0.8880597014925373
697,119,0.8880597014925373
698,119,0.8880597014925373
699,119,0.8880597014925373
700,119,0.8880597014925373
701,119,0.8880597014925373
702,119,0.8880597014925373
703,119,0.8880597014925373
704,119,0.8880597014925373
705,119,0.8880597014925373
706,119,0.8880597014925373
707,119,0.8880597014925373
708,119,0.8880597014925373
709,119,0.8880597014925373
710,120,0.8955223880597015
711,120,0.8955223880597015
712,120,0.8955223880597015
713,120,0.8955223880597015
714,120,0.8955223880597015
715,121,0.9029850746268657
716,121,0.9029850746268657
717,121,0.9029850746268657
718,121,0.9029850746268657
719,121,0.9029850746268657
720,121,0.9029850746268657
721,121,0.9029850746268657
722,121,0.9029850746268657
723,121,0.9029850746268657
724,121,0.9029850746268657
725,121,0.9029850746268657
726,121,0.9029850746268657
727,121,0.9029850746268657
728,121,0.9029850746268657
729,121,0.9029850746268657
730,121,0.9029850746268657
731,121,0.9029850746268657
732,121,0.9029850746268657
733,121,0.9029850746268657
734,121,0.9029850746268657
735,121,0.9029850746268657
736,121,0.9029850746268657
737,121,0.9029850746268657
738,121,0.9029850746268657
739,121,0.9029850746268657
740,121,0.9029850746268657
741,121,0.9029850746268657
742,121,0.9029850746268657
743,121,0.9029850746268657
744,121,0.9029850746268657
745,121,0.9029850746268657
746,121,0.9029850746268657
747,121,0.9029850746268657
748,121,0.9029850746268657
749,121,0.9029850746268657
750,121,0.9029850746268657
751,121,0.9029850746268657
752,121,0.9029850746268657
753,121,0.9029850746268657
754,121,0.9029850746268657
755,121,0.9029850746268657
756,121,0.9029850746268657
757,121,0.9029850746268657
758,121,0.9029850746268657
759,121,0.9029850746268657
760,121,0.9029850746268657
761,121,0.9029850746268657
762,121,0.9029850746268657
763,121,0.9029850746268657
764,121,0.9029850746268657
765,121,0.9029850746268657
766,121,0.9029850746268657
767,121,0.9029850746268657
768,121,0.9029850746268657
769,121,0.9029850746268657
770,121,0.9029850746268657
771,121,0.9029850746268657
772,121,0.9029850746268657
773,121,0.9029850746268657
774,121,0.9029850746268657
775,121,0.9029850746268657
776,121,0.9029850746268657
777,121,0.9029850746268657
778,121,0.9029850746268657
779,121,0.9029850746268657
780,122,0.9104477611940298
781,122,0.9104477611940298
782,122,0.9104477611940298
783,122,0.9104477611940298
784,122,0.9104477611940298
785,122,0.9104477611940298
786,122,0.9104477611940298
787,122,0.9104477611940298
788,122,0.9104477611940298
789,122,0.9104477611940298
790,122,0.9104477611940298
791,122,0.9104477611940298
792,122,0.9104477611940298
793,122,0.9104477611940298
794,122,0.9104477611940298
795,122,0.9104477611940298
796,122,0.9104477611940298
797,122,0.9104477611940298
798,122,0.9104477611940298
799,122,0.9104477611940298
800,122,0.9104477611940298
801,122,0.9104477611940298
802,122,0.9104477611940298
803,122,0.9104477611940298
804,122,0.9104477611940298
805,122,0.9104477611940298
806,122,0.9104477611940298
807,122,0.9104477611940298
808,122,0.9104477611940298
809,122,0.9104477611940298
810,122,0.9104477611940298
811,122,0.9104477611940298
812,122,0.9104477611940298
813,122,0.9104477611940298
814,122,0.9104477611940298
815,122,0.9104477611940298
816,122,0.9104477611940298
817,122,0.9104477611940298
818,122,0.9104477611940298
819,122,0.9104477611940298
820,122,0.9104477611940298
821,122,0.9104477611940298
822,122,0.9104477611940298
823,122,0.9104477611940298
824,122,0.9104477611940298
825,122,0.9104477611940298
826,122,0.9104477611940298
827,122,0.9104477611940298
828,122,0.9104477611940298
829,122,0.9104477611940298
830,122,0.9104477611940298
831,122,0.9104477611940298
832,122,0.9104477611940298
833,122,0.9104477611940298
834,122,0.9104477611940298
835,122,0.9104477611940298
836,122,0.9104477611940298
837,122,0.9104477611940298
838,122,0.9104477611940298
839,122,0.9104477611940298
840,122,0.9104477611940298
841,122,0.9104477611940298
842,122,0.9104477611940298
843,122,0.9104477611940298
844,122,0.9104477611940298
845,122,0.9104477611940298
846,122,0.9104477611940298
847,122,0.9104477611940298
848,122,0.9104477611940298
849,122,0.9104477611940298
850,122,0.9104477611940298
851,122,0.9104477611940298
852,122,0.9104477611940298
853,122,0.9104477611940298
854,122,0.9104477611940298
855,122,0.9104477611940298
856,122,0.9104477611940298
857,122,0.9104477611940298
858,122,0.9104477611940298
859,122,0.9104477611940298
860,122,0.9104477611940298
861,122,0.9104477611940298
862,122,0.9104477611940298
863,122,0.9104477611940298
864,122,0.9104477611940298
865,122,0.9104477611940298
866,122,0.9104477611940298
867,122,0.9104477611940298
868,122,0.9104477611940298
869,122,0.9104477611940298
870,122,0.9104477611940298
871,122,0.9104477611940298
872,122,0.9104477611940298
873,122,0.9104477611940298
874,122,0.9104477611940298
875,122,0.9104477611940298
876,122,0.9104477611940298
877,122,0.9104477611940298
878,122,0.9104477611940298
879,122,0.9104477611940298
880,122,0.9104477611940298
881,122,0.9104477611940298
882,122,0.9104477611940298
883,122,0.9104477611940298
884,122,0.9104477611940298
885,122,0.9104477611940298
886,122,0.9104477611940298
887,122,0.9104477611940298
888,122,0.9104477611940298
889,122,0.9104477611940298
890,122,0.9104477611940298
891,122,0.9104477611940298
892,122,0.9104477611940298
893,122,0.9104477611940298
894,122,0.9104477611940298
895,122,0.9104477611940298
896,122,0.9104477611940298
897,122,0.9104477611940298
898,122,0.9104477611940298
899,122,0.9104477611940298
900,122,0.9104477611940298
901,123,0.917910447761194
902,123,0.917910447761194
903,123,0.917910447761194
904,123,0.917910447761194
905,123,0.917910447761194
906,123,0.917910447761194
907,123,0.917910447761194
908,124,0.9253731343283582
909,124,0.9253731343283582
910,124,0.9253731343283582
911,124,0.9253731343283582
912,124,0.9253731343283582
913,124,0.9253731343283582
914,124,0.9253731343283582
915,124,0.9253731343283582
916,124,0.9253731343283582
917,124,0.9253731343283582
918,124,0.9253731343283582
919,124,0.9253731343283582
920,124,0.9253731343283582
921,124,0.9253731343283582
922,124,0.9253731343283582
923,124,0.9253731343283582
924,124,0.9253731343283582
925,124,0.9253731343283582
926,124,0.9253731343283582
927,124,0.9253731343283582
928,124,0.9253731343283582
929,124,0.9253731343283582
930,124,0.9253731343283582
931,124,0.9253731343283582
932,124,0.9253731343283582
933,124,0.9253731343283582
934,124,0.9253731343283582
935,124,0.9253731343283582
936,124,0.9253731343283582
937,124,0.9253731343283582
938,124,0.9253731343283582
939,124,0.9253731343283582
940,124,0.9253731343283582
941,124,0.9253731343283582
942,124,0.9253731343283582
943,124,0.9253731343283582
944,124,0.9253731343283582
945,124,0.9253731343283582
946,124,0.9253731343283582
947,124,0.9253731343283582
948,124,0.9253731343283582
949,124,0.9253731343283582
950,124,0.9253731343283582
951,124,0.9253731343283582
952,124,0.9253731343283582
953,124,0.9253731343283582
954,124,0.9253731343283582
955,124,0.9253731343283582
956,124,0.9253731343283582
957,124,0.9253731343283582
958,124,0.9253731343283582
959,124,0.9253731343283582
960,124,0.9253731343283582
961,124,0.9253731343283582
962,124,0.9253731343283582
963,124,0.9253731343283582
964,124,0.9253731343283582
965,124,0.9253731343283582
966,124,0.9253731343283582
967,124,0.9253731343283582
968,124,0.9253731343283582
969,124,0.9253731343283582
970,124,0.9253731343283582
971,124,0.9253731343283582
972,124,0.9253731343283582
973,124,0.9253731343283582
974,124,0.9253731343283582
975,124,0.9253731343283582
976,124,0.9253731343283582
977,124,0.9253731343283582
978,124,0.9253731343283582
979,124,0.9253731343283582
980,124,0.9253731343283582
981,124,0.9253731343283582
982,124,0.9253731343283582
983,124,0.9253731343283582
984,124,0.9253731343283582
985,124,0.9253731343283582
986,124,0.9253731343283582
987,124,0.9253731343283582
988,124,0.9253731343283582
989,124,0.9253731343283582
990,124,0.9253731343283582
991,124,0.9253731343283582
992,124,0.9253731343283582
993,124,0.9253731343283582
994,124,0.9253731343283582
995,124,0.9253731343283582
996,124,0.9253731343283582
997,124,0.9253731343283582
998,124,0.9253731343283582
999,124,0.9253731343283582
1000,124,0.9253731343283582
1001,124,0.9253731343283582
1002,124,0.9253731343283582
1003,124,0.9253731343283582
1004,124,0.9253731343283582
1005,124,0.9253731343283582
1006,124,0.9253731343283582
1007,124,0.9253731343283582
1008,124,0.9253731343283582
1009,124,0.9253731343283582
1010,124,0.9253731343283582
1011,124,0.9253731343283582
1012,124,0.9253731343283582
1013,124,0.9253731343283582
1014,124,0.9253731343283582
1015,124,0.9253731343283582
1016,124,0.9253731343283582
1017,124,0.9253731343283582
1018,124,0.9253731343283582
1019,124,0.9253731343283582
1020,124,0.9253731343283582
1021,124,0.9253731343283582
1022,124,0.9253731343283582
1023,124,0.9253731343283582
1024,124,0.9253731343283582
1025,124,0.9253731343283582
1026,124,0.9253731343283582
1027,124,0.9253731343283582
1028,124,0.9253731343283582
1029,124,0.9253731343283582
1030,124,0.9253731343283582
1031,124,0.9253731343283582
1032,124,0.9253731343283582
1033,124,0.9253731343283582
1034,124,0.9253731343283582
1035,124,0.9253731343283582
1036,124,0.9253731343283582
1037,124,0.9253731343283582
1038,124,0.9253731343283582
1039,124,0.9253731343283582
1040,124,0.9253731343283582
1041,124,0.9253731343283582
1042,124,0.9253731343283582
1043,124,0.9253731343283582
1044,124,0.9253731343283582
1045,124,0.9253731343283582
1046,124,0.9253731343283582
1047,124,0.9253731343283582
1048,124,0.9253731343283582
1049,124,0.9253731343283582
1050,124,0.9253731343283582
1051,124,0.9253731343283582
1052,124,0.9253731343283582
1053,124,0.9253731343283582
1054,124,0.9253731343283582
1055,124,0.9253731343283582
1056,124,0.9253731343283582
1057,124,0.9253731343283582
1058,124,0.9253731343283582
1059,124,0.9253731343283582
1060,124,0.9253731343283582
1061,124,0.9253731343283582
1062,124,0.9253731343283582
1063,124,0.9253731343283582
1064,124,0.9253731343283582
1065,124,0.9253731343283582
1066,124,0.9253731343283582
1067,124,0.9253731343283582
1068,124,0.9253731343283582
1069,124,0.9253731343283582
1070,124,0.9253731343283582
1071,124,0.9253731343283582
1072,124,0.9253731343283582
1073,124,0.9253731343283582
1074,124,0.9253731343283582
